        
  Feb 22, 2023                                   For Dept Code "*" -
                                From the beginning of May 2022 to the end of May 2022
                                      For customers "CASH" to "CASH" (inclusive)
                                                  Store Number: 001
────────────────────────────────────────────────────────────────────────────────────────────────────────────────────
 Cust #  Name                        Phone
         Date         Invoice  Item Number       Description                              Qty                   Net
────────────────────────────────────────────────────────────────────────────────────────────────────────────────────
 Cash Cu                                                                                       T o t a l 170,600.46
                               UNKNOWN DEPT      69.48
         05/28/2022   88339A   HZ020440          DYNAMIC MINI ROLLER TRAY               2.000  EACH            1.90
         05/28/2022   88339A   HZ020440          DYNAMIC MINI ROLLER TRAY               1.000  EACH            0.95
         05/03/2022   77279B   HZ020450          ENVIRO TRAY LINER DYNAMIC              4.000  EACH           12.20
         05/03/2022   77359A   HZ020450          ENVIRO TRAY LINER DYNAMIC              1.000  EACH            3.39
         05/04/2022   77719A   HZ020450          ENVIRO TRAY LINER DYNAMIC              1.000  EACH            3.05
         05/09/2022   79654B   HZ020450          ENVIRO TRAY LINER DYNAMIC              1.000- EACH            3.05-
         05/23/2022   85738B   HZ020450          ENVIRO TRAY LINER DYNAMIC              2.000  EACH            6.10
         05/07/2022   79343A   K41502            COLORMAXX WHITE FLAT 340G              1.000  EACH           16.99
         05/25/2022   86741B   K41502            COLORMAXX WHITE FLAT 340G              1.000  EACH           16.99
         05/02/2022   76709B   K41613            COLORMAXX BLACK SATIN 340G             1.000  EACH           16.99
         05/18/2022   83961B   K41613            COLORMAXX BLACK SATIN 340G             1.000  EACH           16.99
         05/07/2022   79343A   K41910            COLORMAXX TRUE BLUE GLOSS 340G         1.000  EACH           16.99
         05/20/2022   85103B   K41910            COLORMAXX TRUE BLUE GLOSS 340G         1.000  EACH           16.99
         05/07/2022   79343A   K42411            COLORMAXX PUMPKIN ORANGE GLOSS         1.000  EACH           16.99
         05/25/2022   86840B   K451501           COLORMAXX WHITE GLOSS 340G             5.000  EACH           84.95
         05/07/2022   79343A   K45536            COLORMAXX RICH PLUM GLOSS 340G         1.000  EACH           16.99
         05/14/2022   82239A   KE012004          CONE STRAINERS MED 4PK                 1.000  EACH            3.32
         05/21/2022   85687B   KE012004          CONE STRAINERS MED 4PK                 1.000  EACH            3.69
         05/06/2022   78916B   KR45587           COLORMAXX METALLIC ALUMINUM            1.000  EACH           18.99
         05/24/2022   86232A   KR642             ROLLER SLEEVE 10mm PRO/DOO-Z           1.000  EACH            8.99
         05/09/2022   79648B   MHV-500-1         UV PLUS HARDWOOD NATURAL GAL           1.000  EACH           79.99
         05/31/2022   89791B   MHV-500-1         UV PLUS HARDWOOD NATURAL GAL           1.000  EACH           79.99
         05/30/2022   88617A   MOD-077368        TOP WORKS 3PC PAINT TRAY KIT           1.000  EACH            9.99
         05/27/2022   87649B   PAL09805          PAINTPAL POLYESTER BRUSH 2"            1.000  EACH            4.39
         05/23/2022   85704B   RR303             WOOSTER 4-1/2" JUMBO-KOTER PRO/        1.000  EACH            6.29
         05/24/2022   86046B   RR303             WOOSTER 4-1/2" JUMBO-KOTER PRO/        1.000  EACH            6.99
         05/02/2022   76473A   WARNING           READ LABEL:______                      1.000  FOOT            0.00
         05/02/2022   76601A   WARNING           READ LABEL:______                      1.000  FOOT            0.00
         05/05/2022   78188B   WARNING           READ LABEL:______                      1.000  FOOT            0.00
         05/09/2022   79654B   WARNING           READ LABEL:______                      1.000  FOOT            0.00
         05/09/2022   79775A   WARNING           READ LABEL:______                      1.000  FOOT            0.00
         05/10/2022   80226B   WARNING           READ LABEL:______                      1.000  FOOT            0.00
         05/11/2022   80757B   WARNING           READ LABEL:______                      1.000  FOOT            0.00
         05/11/2022   80757B   WARNING           READ LABEL:______                      1.000  FOOT            0.00
         05/14/2022   82371B   WARNING           READ LABEL:______                      1.000  FOOT            0.00
         05/16/2022   82694B   WARNING           READ LABEL:______                      1.000  FOOT            0.00
         05/16/2022   82744B   WARNING           READ LABEL:______                      1.000  FOOT            0.00
         05/17/2022   83460B   WARNING           READ LABEL:______                      1.000  FOOT            0.00
         05/18/2022   83887A   WARNING           READ LABEL:______                      1.000  FOOT            0.00
         05/20/2022   85003A   WARNING           READ LABEL:______                      1.000  FOOT            0.00
         05/23/2022   85712B   WARNING           READ LABEL:______                      1.000  FOOT            0.00
         05/24/2022   85788A   WARNING           READ LABEL:______                      1.000  FOOT            0.00
         05/24/2022   85807A   WARNING           READ LABEL:______                      1.000  FOOT            0.00
         05/27/2022   87847B   WARNING           READ LABEL:______                      1.000  FOOT            0.00
         05/28/2022   88255A   WARNING           READ LABEL:______                      1.000  FOOT            0.00
